CODGEO;REG;DEP;LIBGEO;Zone en vigueur depuis le 5 juillet 2024;Reclassement juillet 2024
59062;32;59;Beaurieux;C;Non
59063;32;59;Beauvois-en-Cambrésis;C;Non
59064;32;59;Bellaing;B2;Non
59065;32;59;Bellignies;C;Non
59066;32;59;Bérelles;C;Non
59067;32;59;Bergues;B2;Non
59068;32;59;Berlaimont;C;Non
59069;32;59;Bermerain;C;Non
59070;32;59;Bermeries;C;Non
59071;32;59;Bersée;B1;Oui
59072;32;59;Bersillies;C;Non
59073;32;59;Berthen;C;Non
59074;32;59;Bertry;C;Non
59075;32;59;Béthencourt;C;Non
59076;32;59;Bettignies;C;Non
59077;32;59;Bettrechies;C;Non
59078;32;59;Beugnies;C;Non
59079;32;59;Beuvrages;B2;Non
59080;32;59;Beuvry-la-Forêt;C;Non
59081;32;59;Bévillers;C;Non
59082;32;59;Bierne;B2;Non
59083;32;59;Bissezeele;C;Non
59084;32;59;Blaringhem;C;Non
59085;32;59;Blécourt;C;Non
59086;32;59;Boeschepe;C;Non
59087;32;59;Boëseghem;C;Non
59088;32;59;Bois-Grenier;B2;Non
59089;32;59;Bollezeele;C;Non
59090;32;59;Bondues;A;Oui
59091;32;59;Borre;C;Non
59092;32;59;Bouchain;B2;Non
59093;32;59;Boulogne-sur-Helpe;C;Non
59094;32;59;Bourbourg;B2;Non
59096;32;59;Bourghelles;B1;Non
59097;32;59;Boursies;C;Non
59098;32;59;Bousbecque;B1;Non
59099;32;59;Bousies;C;Non
59100;32;59;Bousignies;C;Non
59101;32;59;Bousignies-sur-Roc;C;Non
59102;32;59;Boussières-en-Cambrésis;C;Non
59103;32;59;Boussières-sur-Sambre;B2;Non
59104;32;59;Boussois;B2;Non
59105;32;59;Bouvignies;C;Non
59106;32;59;Bouvines;B1;Non
59107;32;59;Bray-Dunes;B1;Oui
59108;32;59;Briastre;C;Non
59109;32;59;Brillon;C;Non
59110;32;59;Brouckerque;C;Non
59111;32;59;Broxeele;C;Non
59112;32;59;Bruay-sur-l'Escaut;B2;Non
59113;32;59;Bruille-lez-Marchiennes;B2;Non
59114;32;59;Bruille-Saint-Amand;B2;Non
59115;32;59;Brunémont;B2;Non
59116;32;59;Bry;C;Non
59117;32;59;Bugnicourt;B2;Non
59118;32;59;Busigny;C;Non
59119;32;59;Buysscheure;C;Non
59120;32;59;Caëstre;C;Non
59121;32;59;Cagnoncles;C;Non
59122;32;59;Cambrai;B2;Non
59123;32;59;Camphin-en-Carembault;B2;Non
59124;32;59;Camphin-en-Pévèle;B1;Oui
59125;32;59;Cantaing-sur-Escaut;C;Non
59126;32;59;Cantin;B2;Non
59127;32;59;Capelle;C;Non
59128;32;59;Capinghem;B1;Non
59129;32;59;Cappelle-en-Pévèle;B2;Non
59130;32;59;Cappelle-Brouck;C;Non
59131;32;59;Cappelle-la-Grande;B2;Non
59132;32;59;Carnières;C;Non
59133;32;59;Carnin;B2;Non
59134;32;59;Cartignies;C;Non
59135;32;59;Cassel;C;Non
59136;32;59;Le Cateau-Cambrésis;C;Non
59137;32;59;Catillon-sur-Sambre;C;Non
59138;32;59;Cattenières;C;Non
59139;32;59;Caudry;C;Non
59140;32;59;Caullery;C;Non
59141;32;59;Cauroir;C;Non
59142;32;59;Cerfontaine;B2;Non
59143;32;59;La Chapelle-d'Armentières;B1;Non
59144;32;59;Château-l'Abbaye;B2;Non
59145;32;59;Chemy;B2;Non
59146;32;59;Chéreng;B1;Non
59147;32;59;Choisies;C;Non
59148;32;59;Clairfayts;C;Non
59149;32;59;Clary;C;Non
59150;32;59;Cobrieux;B2;Non
59151;32;59;Colleret;B2;Non
59152;32;59;Comines;B1;Non
59153;32;59;Condé-sur-l'Escaut;B2;Non
59155;32;59;Coudekerque-Branche;B1;Non
59156;32;59;Courchelettes;B2;Non
59157;32;59;Cousolre;C;Non
59158;32;59;Coutiches;C;Non
59159;32;59;Craywick;B2;Non
59160;32;59;Crespin;B2;Non
59161;32;59;Crèvecur-sur-l'Escaut;C;Non
59162;32;59;Crochte;C;Non
59163;32;59;Croix;B1;Non
59164;32;59;Croix-Caluyau;C;Non
59165;32;59;Cuincy;B2;Non
59166;32;59;Curgies;B2;Non
59167;32;59;Cuvillers;C;Non
59168;32;59;Cysoing;B1;Non
59169;32;59;Damousies;C;Non
59170;32;59;Dechy;B2;Non
59171;32;59;Dehéries;C;Non
59172;32;59;Denain;B2;Non
59173;32;59;Deûlémont;B1;Oui
59174;32;59;Dimechaux;C;Non
59175;32;59;Dimont;C;Non
59176;32;59;Doignies;C;Non
59177;32;59;Dompierre-sur-Helpe;C;Non
59178;32;59;Douai;B1;Non
59179;32;59;Douchy-les-Mines;B2;Non
59180;32;59;Le Doulieu;C;Non
59181;32;59;Dourlers;C;Non
59182;32;59;Drincham;C;Non
59183;32;59;Dunkerque;B1;Non
59184;32;59;Ebblinghem;C;Non
59185;32;59;Écaillon;B2;Non
59186;32;59;Eccles;C;Non
59187;32;59;Éclaibes;B2;Non
59188;32;59;Écuélin;C;Non
59189;32;59;Eecke;C;Non
59190;32;59;Élesmes;B2;Non
59191;32;59;Élincourt;C;Non
59192;32;59;Émerchicourt;B2;Non
59193;32;59;Emmerin;B1;Non
59194;32;59;Englefontaine;C;Non
59195;32;59;Englos;B1;Non
59196;32;59;Ennetières-en-Weppes;B1;Oui
59197;32;59;Ennevelin;B2;Non
59198;32;59;Eppe-Sauvage;C;Non
59199;32;59;Erchin;B2;Non
59200;32;59;Eringhem;C;Non
59201;32;59;Erquinghem-le-Sec;B2;Non
59202;32;59;Erquinghem-Lys;B1;Non
59203;32;59;Erre;B2;Non
59204;32;59;Escarmain;C;Non
59205;32;59;Escaudain;B2;Non
59206;32;59;Escauduvres;B2;Non
59207;32;59;Escautpont;B2;Non
59208;32;59;Escobecques;B1;Oui
59209;32;59;Esnes;C;Non
59210;32;59;Esquelbecq;C;Non
59211;32;59;Esquerchin;B2;Non
59212;32;59;Estaires;C;Non
59213;32;59;Estourmel;C;Non
59214;32;59;Estrées;B2;Non
59215;32;59;Estreux;B2;Non
59216;32;59;Eswars;C;Non
59217;32;59;Eth;C;Non
59218;32;59;Étrungt;C;Non
59219;32;59;Estrun;C;Non
59220;32;59;Faches-Thumesnil;B1;Non
59221;32;59;Famars;B2;Non
59222;32;59;Faumont;B1;Oui
59223;32;59;Le Favril;C;Non
59224;32;59;Féchain;B2;Non
59225;32;59;Feignies;B2;Non
59226;32;59;Felleries;C;Non
59227;32;59;Fenain;B2;Non
59228;32;59;Férin;B2;Non
59229;32;59;Féron;C;Non
59230;32;59;Ferrière-la-Grande;B2;Non
59231;32;59;Ferrière-la-Petite;B2;Non
59232;32;59;La Flamengrie;C;Non
59233;32;59;Flaumont-Waudrechies;C;Non
59234;32;59;Flers-en-Escrebieux;B2;Non
59236;32;59;Flesquières;C;Non
59237;32;59;Flêtre;C;Non
59238;32;59;Flines-lès-Mortagne;B2;Non
59239;32;59;Flines-lez-Raches;B2;Non
59240;32;59;Floursies;C;Non
59241;32;59;Floyon;C;Non
59242;32;59;Fontaine-au-Bois;C;Non
59243;32;59;Fontaine-au-Pire;C;Non
59244;32;59;Fontaine-Notre-Dame;C;Non
59246;32;59;Forest-en-Cambrésis;C;Non
59247;32;59;Forest-sur-Marque;B1;Non
59249;32;59;Fourmies;C;Non
59250;32;59;Fournes-en-Weppes;B2;Non
59251;32;59;Frasnoy;C;Non
59252;32;59;Frelinghien;B1;Non
59253;32;59;Fresnes-sur-Escaut;B2;Non
59254;32;59;Fressain;B2;Non
59255;32;59;Fressies;C;Non
59256;32;59;Fretin;B2;Non
59257;32;59;Fromelles;B2;Non
59258;32;59;Genech;B2;Non
59259;32;59;Ghissignies;C;Non
59260;32;59;Ghyvelde;B2;Non
59261;32;59;Glageon;C;Non
59262;32;59;Godewaersvelde;C;Non
59263;32;59;Gulzin;B2;Non
59264;32;59;Gognies-Chaussée;C;Non
59265;32;59;Gommegnies;C;Non
59266;32;59;Gondecourt;B2;Non
59267;32;59;Gonnelieu;C;Non
59268;32;59;La Gorgue;C;Non
59269;32;59;Gouzeaucourt;C;Non
59270;32;59;Grand-Fayt;C;Non
59271;32;59;Grande-Synthe;B1;Non
59272;32;59;Grand-Fort-Philippe;B2;Non
59273;32;59;Gravelines;B1;Non
59274;32;59;La Groise;C;Non
59275;32;59;Gruson;B1;Non
59276;32;59;Guesnain;B2;Non
59277;32;59;Gussignies;C;Non
59278;32;59;Hallennes-lez-Haubourdin;B1;Non
59279;32;59;Halluin;B1;Non
59280;32;59;Hamel;B2;Non
59281;32;59;Hantay;B2;Non
59282;32;59;Hardifort;C;Non
59283;32;59;Hargnies;C;Non
59284;32;59;Hasnon;B2;Non
59285;32;59;Haspres;B2;Non
59286;32;59;Haubourdin;B1;Non
59287;32;59;Haucourt-en-Cambrésis;C;Non
59288;32;59;Haulchin;B2;Non
59289;32;59;Haussy;C;Non
59290;32;59;Haut-Lieu;C;Non
59291;32;59;Hautmont;B2;Non
59292;32;59;Haveluy;B2;Non
59293;32;59;Haverskerque;C;Non
59294;32;59;Haynecourt;C;Non
59295;32;59;Hazebrouck;B1;Non
59296;32;59;Hecq;C;Non
59297;32;59;Hélesmes;B2;Non
59299;32;59;Hem;B1;Non
59300;32;59;Hem-Lenglet;C;Non
59301;32;59;Hergnies;B2;Non
59302;32;59;Hérin;B2;Non
59303;32;59;Herlies;B2;Non
59304;32;59;Herrin;B2;Non
59305;32;59;Herzeele;C;Non
59306;32;59;Hestrud;C;Non
59307;32;59;Holque;C;Non
59308;32;59;Hondeghem;C;Non
59309;32;59;Hondschoote;C;Non
59310;32;59;Hon-Hergies;C;Non
59311;32;59;Honnechy;C;Non
59312;32;59;Honnecourt-sur-Escaut;C;Non
59313;32;59;Hordain;B2;Non
59314;32;59;Hornaing;B2;Non
59315;32;59;Houdain-lez-Bavay;C;Non
59316;32;59;Houplin-Ancoisne;B2;Non
59317;32;59;Houplines;B1;Non
59318;32;59;Houtkerque;C;Non
59319;32;59;Hoymille;B2;Non
59320;32;59;Illies;B2;Non
59321;32;59;Inchy;C;Non
59322;32;59;Iwuy;C;Non
59323;32;59;Jenlain;C;Non
59324;32;59;Jeumont;B2;Non
59325;32;59;Jolimetz;C;Non
59326;32;59;Killem;C;Non
59327;32;59;Lallaing;B2;Non
59328;32;59;Lambersart;A;Non
59329;32;59;Lambres-lez-Douai;B2;Non
59330;32;59;Landas;C;Non
59331;32;59;Landrecies;C;Non
59332;32;59;Lannoy;B1;Non
59333;32;59;Larouillies;C;Non
59334;32;59;Lauwin-Planque;B2;Non
59335;32;59;Lecelles;B2;Non
59336;32;59;Lécluse;B2;Non
59337;32;59;Lederzeele;C;Non
59338;32;59;Ledringhem;C;Non
59339;32;59;Leers;B1;Non
59340;32;59;Leffrinckoucke;B2;Non
59341;32;59;Lesdain;C;Non
59342;32;59;Lez-Fontaine;C;Non
59343;32;59;Lesquin;B1;Non
59344;32;59;Leval;B2;Non
59345;32;59;Lewarde;B2;Non
59346;32;59;Lezennes;B1;Non
59347;32;59;Liessies;C;Non
59348;32;59;Lieu-Saint-Amand;B2;Non
59349;32;59;Ligny-en-Cambrésis;C;Non
59350;32;59;Lille;A;Non
59351;32;59;Limont-Fontaine;B2;Non
59352;32;59;Linselles;B1;Non
59353;32;59;Locquignol;C;Non
59354;32;59;Loffre;B2;Non
59356;32;59;Lompret;B1;Non
59357;32;59;La Longueville;C;Non
59358;32;59;Looberghe;C;Non
59359;32;59;Loon-Plage;B2;Non
59360;32;59;Loos;A;Non
59361;32;59;Lourches;B2;Non
59363;32;59;Louvignies-Quesnoy;C;Non
59364;32;59;Louvil;B1;Non
59365;32;59;Louvroil;B2;Non
59366;32;59;Lynde;C;Non
59367;32;59;Lys-lez-Lannoy;B1;Non
59368;32;59;La Madeleine;A;Non
59369;32;59;Maing;B2;Non
59370;32;59;Mairieux;B2;Non
59371;32;59;Le Maisnil;B1;Oui
59372;32;59;Malincourt;C;Non
59374;32;59;Marbaix;C;Non
59375;32;59;Marchiennes;C;Non
59377;32;59;Marcoing;C;Non
59378;32;59;Marcq-en-Barul;A;Non
59379;32;59;Marcq-en-Ostrevent;B2;Non
59381;32;59;Maresches;C;Non
59382;32;59;Maretz;C;Non
59383;32;59;Marly;B2;Non
59384;32;59;Maroilles;C;Non
59385;32;59;Marpent;B2;Non
59386;32;59;Marquette-lez-Lille;B1;Non
59387;32;59;Marquette-en-Ostrevant;B2;Non
59388;32;59;Marquillies;B2;Non
59389;32;59;Masnières;C;Non
59390;32;59;Masny;B2;Non
59391;32;59;Mastaing;B2;Non
59392;32;59;Maubeuge;B2;Non
59393;32;59;Maulde;B2;Non
59394;32;59;Maurois;C;Non
59395;32;59;Mazinghien;C;Non
59396;32;59;Mecquignies;C;Non
59397;32;59;Merckeghem;C;Non
59398;32;59;Mérignies;B1;Oui
59399;32;59;Merris;C;Non
59400;32;59;Merville;B2;Non
59401;32;59;Méteren;B2;Non
59402;32;59;Millam;C;Non
59403;32;59;Millonfosse;B2;Non
59405;32;59;Muvres;C;Non
59406;32;59;Monceau-Saint-Waast;B2;Non
59407;32;59;Monchaux-sur-Écaillon;B2;Non
59408;32;59;Moncheaux;B2;Non
59409;32;59;Monchecourt;B2;Non
59410;32;59;Mons-en-Barul;B1;Non
59411;32;59;Mons-en-Pévèle;B2;Non
59412;32;59;Montay;C;Non
59413;32;59;Montigny-en-Cambrésis;C;Non
59414;32;59;Montigny-en-Ostrevent;B2;Non
59415;32;59;Montrécourt;C;Non
59416;32;59;Morbecque;C;Non
59418;32;59;Mortagne-du-Nord;B2;Non
59419;32;59;Mouchin;B2;Non
59420;32;59;Moustier-en-Fagne;C;Non
59421;32;59;Mouvaux;A;Non
59422;32;59;Naves;C;Non
59423;32;59;Neuf-Berquin;C;Non
59424;32;59;Neuf-Mesnil;B2;Non
59425;32;59;Neuville-en-Avesnois;C;Non
59426;32;59;Neuville-en-Ferrain;B1;Non
59427;32;59;La Neuville;B2;Non
59428;32;59;Neuville-Saint-Rémy;B2;Non
59429;32;59;Neuville-sur-Escaut;B2;Non
59430;32;59;Neuvilly;C;Non
59431;32;59;Nieppe;B1;Non
59432;32;59;Niergnies;C;Non
59433;32;59;Nieurlet;C;Non
59434;32;59;Nivelle;B2;Non
59435;32;59;Nomain;C;Non
59436;32;59;Noordpeene;C;Non
59437;32;59;Noyelles-lès-Seclin;B1;Non
59438;32;59;Noyelles-sur-Escaut;C;Non
59439;32;59;Noyelles-sur-Sambre;C;Non
59440;32;59;Noyelles-sur-Selle;B2;Non
59441;32;59;Obies;C;Non
59442;32;59;Obrechies;B2;Non
59443;32;59;Ochtezeele;C;Non
59444;32;59;Odomez;B2;Non
59445;32;59;Ohain;C;Non
59446;32;59;Oisy;B2;Non
59447;32;59;Onnaing;B2;Non
59448;32;59;Oost-Cappel;C;Non
59449;32;59;Orchies;B2;Non
59450;32;59;Ors;C;Non
59451;32;59;Orsinval;C;Non
59452;32;59;Ostricourt;B2;Non
59453;32;59;Oudezeele;C;Non
59454;32;59;Oxelaëre;C;Non
59455;32;59;Paillencourt;C;Non
59456;32;59;Pecquencourt;B2;Non
59457;32;59;Pérenchies;B1;Non
59458;32;59;Péronne-en-Mélantois;B1;Oui
59459;32;59;Petite-Forêt;B2;Non
59461;32;59;Petit-Fayt;C;Non
59462;32;59;Phalempin;B1;Oui
59463;32;59;Pitgam;C;Non
59464;32;59;Poix-du-Nord;C;Non
59465;32;59;Pommereuil;C;Non
59466;32;59;Pont-à-Marcq;B2;Non
59467;32;59;Pont-sur-Sambre;B2;Non
59468;32;59;Potelle;C;Non
59469;32;59;Pradelles;C;Non
59470;32;59;Prémesques;B1;Non
59471;32;59;Préseau;B2;Non
59472;32;59;Preux-au-Bois;C;Non
59473;32;59;Preux-au-Sart;C;Non
59474;32;59;Prisches;C;Non
59475;32;59;Prouvy;B2;Non
59476;32;59;Proville;B2;Non
59477;32;59;Provin;B2;Non
59478;32;59;Quaëdypre;B2;Non
59479;32;59;Quarouble;B2;Non
59480;32;59;Quérénaing;B2;Non
59481;32;59;Le Quesnoy;C;Non
59482;32;59;Quesnoy-sur-Deûle;B1;Non
59483;32;59;Quiévelon;C;Non
59484;32;59;Quiévrechain;B2;Non
59485;32;59;Quiévy;C;Non
59486;32;59;Râches;B2;Non
59487;32;59;Radinghem-en-Weppes;B1;Oui
59488;32;59;Raillencourt-Sainte-Olle;B2;Non
59489;32;59;Raimbeaucourt;B2;Non
59490;32;59;Rainsars;C;Non
59491;32;59;Raismes;B2;Non
59492;32;59;Ramillies;C;Non
59493;32;59;Ramousies;C;Non
59494;32;59;Raucourt-au-Bois;C;Non
59495;32;59;Recquignies;B2;Non
59496;32;59;Rejet-de-Beaulieu;C;Non
59497;32;59;Renescure;C;Non
59498;32;59;Reumont;C;Non
59499;32;59;Rexpoëde;C;Non
59500;32;59;Ribécourt-la-Tour;C;Non
59501;32;59;Rieulay;B2;Non
59502;32;59;Rieux-en-Cambrésis;C;Non
59503;32;59;Robersart;C;Non
59504;32;59;Rulx;B2;Non
59505;32;59;Rombies-et-Marchipont;B2;Non
59506;32;59;Romeries;C;Non
59507;32;59;Ronchin;B1;Non
59508;32;59;Roncq;B1;Non
59509;32;59;Roost-Warendin;B2;Non
59511;32;59;Rosult;C;Non
59512;32;59;Roubaix;B1;Non
59513;32;59;Roucourt;B2;Non
59514;32;59;Rousies;B2;Non
59515;32;59;Rouvignies;B2;Non
59516;32;59;Rubrouck;C;Non
59517;32;59;Les Rues-des-Vignes;C;Non
59518;32;59;Ruesnes;C;Non
59519;32;59;Rumegies;C;Non
59520;32;59;Rumilly-en-Cambrésis;C;Non
59521;32;59;Sailly-lez-Cambrai;B2;Non
59522;32;59;Sailly-lez-Lannoy;B1;Non
59523;32;59;Sainghin-en-Mélantois;B1;Non
59524;32;59;Sainghin-en-Weppes;B2;Non
59525;32;59;Sains-du-Nord;C;Non
59526;32;59;Saint-Amand-les-Eaux;B2;Non
59527;32;59;Saint-André-lez-Lille;A;Non
59528;32;59;Saint-Aubert;C;Non
59529;32;59;Saint-Aubin;C;Non
59530;32;59;Saint-Aybert;B2;Non
59531;32;59;Saint-Benin;C;Non
59532;32;59;Saint-Georges-sur-l'Aa;B2;Non
59533;32;59;Saint-Hilaire-lez-Cambrai;C;Non
59534;32;59;Saint-Hilaire-sur-Helpe;C;Non
59535;32;59;Saint-Jans-Cappel;B2;Non
59536;32;59;Sainte-Marie-Cappel;C;Non
59537;32;59;Saint-Martin-sur-Écaillon;C;Non
59538;32;59;Saint-Momelin;C;Non
59539;32;59;Saint-Pierre-Brouck;C;Non
59541;32;59;Saint-Python;C;Non
59542;32;59;Saint-Remy-Chaussée;C;Non
59543;32;59;Saint-Remy-du-Nord;B2;Non
59544;32;59;Saint-Saulve;B2;Non
59545;32;59;Saint-Souplet;C;Non
59546;32;59;Saint-Sylvestre-Cappel;C;Non
59547;32;59;Saint-Vaast-en-Cambrésis;C;Non
59548;32;59;Saint-Waast;C;Non
59549;32;59;Salesches;C;Non
59550;32;59;Salomé;B2;Non
59551;32;59;Saméon;C;Non
59552;32;59;Sancourt;C;Non
59553;32;59;Santes;B1;Non
59554;32;59;Sars-et-Rosières;C;Non
59555;32;59;Sars-Poteries;C;Non
59556;32;59;Sassegnies;C;Non
59557;32;59;Saultain;B2;Non
59558;32;59;Saulzoir;C;Non
59559;32;59;Sebourg;B2;Non
59560;32;59;Seclin;B1;Non
59562;32;59;Sémeries;C;Non
59563;32;59;Semousies;C;Non
59564;32;59;La Sentinelle;B2;Non
59565;32;59;Sepmeries;C;Non
59566;32;59;Sequedin;B1;Non
59567;32;59;Séranvillers-Forenville;C;Non
59568;32;59;Sercus;C;Non
59569;32;59;Sin-le-Noble;B1;Non
59570;32;59;Socx;B2;Non
59571;32;59;Solesmes;C;Non
59572;32;59;Solre-le-Château;C;Non
59573;32;59;Solrinnes;C;Non
59574;32;59;Somain;B2;Non
59575;32;59;Sommaing;C;Non
59576;32;59;Spycker;C;Non
59577;32;59;Staple;C;Non
59578;32;59;Steenbecque;C;Non
59579;32;59;Steene;C;Non
59580;32;59;Steenvoorde;C;Non
59581;32;59;Steenwerck;B2;Non
59582;32;59;Strazeele;C;Non
59583;32;59;Taisnières-en-Thiérache;C;Non
59584;32;59;Taisnières-sur-Hon;C;Non
59585;32;59;Templemars;B1;Non
59586;32;59;Templeuve-en-Pévèle;B1;Oui
59587;32;59;Terdeghem;C;Non
59588;32;59;Téteghem-Coudekerque-Village;B1;Oui
59589;32;59;Thiant;B2;Non
59590;32;59;Thiennes;C;Non
59591;32;59;Thivencelle;B2;Non
59592;32;59;Thumeries;B2;Non
59593;32;59;Thun-l'Évêque;C;Non
59594;32;59;Thun-Saint-Amand;B2;Non
59595;32;59;Thun-Saint-Martin;C;Non
59596;32;59;Tilloy-lez-Marchiennes;C;Non
59597;32;59;Tilloy-lez-Cambrai;B2;Non
59598;32;59;Toufflers;B1;Non
59599;32;59;Tourcoing;B1;Non
59600;32;59;Tourmignies;B1;Oui
59601;32;59;Trélon;C;Non
59602;32;59;Tressin;B1;Non
59603;32;59;Trith-Saint-Léger;B2;Non
59604;32;59;Troisvilles;C;Non
59605;32;59;Uxem;C;Non
59606;32;59;Valenciennes;B1;Non
59607;32;59;Vendegies-au-Bois;C;Non
59608;32;59;Vendegies-sur-Écaillon;C;Non
59609;32;59;Vendeville;B1;Non
59610;32;59;Verchain-Maugré;B2;Non
59611;32;59;Verlinghem;B1;Non
59612;32;59;Vertain;C;Non
59613;32;59;Vicq;B2;Non
59614;32;59;Viesly;C;Non
59615;32;59;Vieux-Berquin;C;Non
59616;32;59;Vieux-Condé;B2;Non
59617;32;59;Vieux-Mesnil;B2;Non
59618;32;59;Vieux-Reng;C;Non
59619;32;59;Villereau;C;Non
59620;32;59;Villers-au-Tertre;B2;Non
59622;32;59;Villers-en-Cauchies;C;Non
59623;32;59;Villers-Guislain;C;Non
59624;32;59;Villers-Outréaux;C;Non
59625;32;59;Villers-Plouich;C;Non
59626;32;59;Villers-Pol;C;Non
59627;32;59;Villers-Sire-Nicole;C;Non
59628;32;59;Volckerinckhove;C;Non
59629;32;59;Vred;C;Non
59630;32;59;Wahagnies;B2;Non
59631;32;59;Walincourt-Selvigny;C;Non
59632;32;59;Wallers;B2;Non
59633;32;59;Wallers-en-Fagne;C;Non
59634;32;59;Wallon-Cappel;C;Non
59635;32;59;Wambaix;C;Non
59636;32;59;Wambrechies;A;Oui
59637;32;59;Wandignies-Hamage;C;Non
59638;32;59;Wannehain;B1;Oui
59639;32;59;Wargnies-le-Grand;C;Non
59640;32;59;Wargnies-le-Petit;C;Non
59641;32;59;Warhem;C;Non
59642;32;59;Warlaing;C;Non
59643;32;59;Warneton;B1;Oui
59645;32;59;Wasnes-au-Bac;B2;Non
59646;32;59;Wasquehal;A;Non
59647;32;59;Watten;C;Non
59648;32;59;Wattignies;B1;Non
59649;32;59;Wattignies-la-Victoire;C;Non
59650;32;59;Wattrelos;B1;Non
59651;32;59;Wavrechain-sous-Denain;B2;Non
59652;32;59;Wavrechain-sous-Faulx;B2;Non
59653;32;59;Wavrin;B1;Oui
59654;32;59;Waziers;B2;Non
59655;32;59;Wemaers-Cappel;C;Non
59656;32;59;Wervicq-Sud;B1;Non
59657;32;59;West-Cappel;C;Non
59658;32;59;Wicres;B2;Non
59659;32;59;Wignehies;C;Non
59660;32;59;Willems;B1;Non
59661;32;59;Willies;C;Non
59662;32;59;Winnezeele;C;Non
59663;32;59;Wormhout;C;Non
59664;32;59;Wulverdinghe;C;Non
59665;32;59;Wylder;C;Non
59666;32;59;Zegerscappel;C;Non
59667;32;59;Zermezeele;C;Non
59668;32;59;Zuydcoote;B2;Non
59669;32;59;Zuytpeene;C;Non
59670;32;59;Don;B2;Non
60001;32;60;Abancourt;C;Non
60002;32;60;Abbecourt;B2;Non
60003;32;60;Abbeville-Saint-Lucien;C;Non
60004;32;60;Achy;C;Non
60005;32;60;Acy-en-Multien;B2;Non
60006;32;60;Les Ageux;B1;Non
60007;32;60;Agnetz;B1;Non
60008;32;60;Airion;C;Non
60009;32;60;Allonne;B1;Non
60010;32;60;Amblainville;B2;Non
60011;32;60;Amy;C;Non
60012;32;60;Andeville;B2;Non
60013;32;60;Angicourt;B1;Non
60014;32;60;Angivillers;C;Non
60015;32;60;Angy;B1;Non
60016;32;60;Ansacq;C;Non
60017;32;60;Ansauvillers;C;Non
60019;32;60;Antheuil-Portes;C;Non
60020;32;60;Antilly;B2;Non
60021;32;60;Appilly;C;Non
60022;32;60;Apremont;B1;Oui
60023;32;60;Armancourt;B1;Non
60024;32;60;Arsy;C;Non
60025;32;60;Attichy;C;Non
60026;32;60;Auchy-la-Montagne;C;Non
60027;32;60;Auger-Saint-Vincent;B2;Non
60028;32;60;Aumont-en-Halatte;A;Oui
60029;32;60;Auneuil;B2;Non
60030;32;60;Auteuil;B2;Non
60031;32;60;Autheuil-en-Valois;B2;Non
60032;32;60;Autrêches;C;Non
60033;32;60;Avilly-Saint-Léonard;A;Non
60034;32;60;Avrechy;C;Non
60035;32;60;Avricourt;C;Non
60036;32;60;Avrigny;C;Non
60037;32;60;Babuf;C;Non
60039;32;60;Bacouël;C;Non
60040;32;60;Bailleul-le-Soc;C;Non
60041;32;60;Bailleul-sur-Thérain;C;Non
60042;32;60;Bailleval;C;Non
60043;32;60;Bailly;C;Non
60044;32;60;Balagny-sur-Thérain;B1;Non
60045;32;60;Barbery;B1;Oui
60046;32;60;Bargny;B2;Non
60047;32;60;Baron;B1;Oui
60048;32;60;Baugy;C;Non
60049;32;60;Bazancourt;C;Non
60050;32;60;Bazicourt;C;Non
60051;32;60;Beaudéduit;C;Non
60052;32;60;Beaugies-sous-Bois;C;Non
60053;32;60;Beaulieu-les-Fontaines;C;Non
60054;32;60;Beaumont-les-Nonains;B2;Non
60055;32;60;Beaurains-lès-Noyon;C;Non
60056;32;60;Beaurepaire;B1;Oui
60057;32;60;Beauvais;B1;Non
60058;32;60;Beauvoir;C;Non
60059;32;60;Béhéricourt;C;Non
60060;32;60;Belle-Église;A;Non
60061;32;60;Belloy;C;Non
60062;32;60;Berlancourt;C;Non
60063;32;60;Berneuil-en-Bray;B2;Non
60064;32;60;Berneuil-sur-Aisne;C;Non
60065;32;60;Berthecourt;C;Non
60066;32;60;Béthancourt-en-Valois;B2;Non
60067;32;60;Béthisy-Saint-Martin;C;Non
60068;32;60;Béthisy-Saint-Pierre;C;Non
60069;32;60;Betz;B2;Non
60070;32;60;Bienville;B1;Non
60071;32;60;Biermont;C;Non
60072;32;60;Bitry;C;Non
60073;32;60;Blacourt;C;Non
60074;32;60;Blaincourt-lès-Précy;B1;Non
60075;32;60;Blancfossé;C;Non
60076;32;60;Blargies;C;Non
60077;32;60;Blicourt;C;Non
60078;32;60;Blincourt;C;Non
60079;32;60;Boissy-Fresnoy;B2;Non
60081;32;60;Bonlier;B2;Non
60082;32;60;Bonneuil-les-Eaux;C;Non
60083;32;60;Bonneuil-en-Valois;B2;Non
60084;32;60;Bonnières;C;Non
60085;32;60;Bonvillers;C;Non
60086;32;60;Boran-sur-Oise;A;Non
60087;32;60;Borest;B1;Oui
60088;32;60;Bornel;A;Non
60089;32;60;Boubiers;B2;Non
60090;32;60;Bouconvillers;B2;Non
60091;32;60;Bouillancy;B2;Non
60092;32;60;Boullarre;B2;Non
60093;32;60;Boulogne-la-Grasse;C;Non
60094;32;60;Boursonne;B2;Non
60095;32;60;Boury-en-Vexin;B2;Non
60097;32;60;Boutencourt;B2;Non
60098;32;60;Bouvresse;C;Non
60099;32;60;Braisnes-sur-Aronde;C;Non
60100;32;60;Brasseuse;B1;Oui
60101;32;60;Brégy;B2;Non
