PSDC99;Pop_mun_2006;Zone;REG;POL99;TU99;TAU99
297;337;3;25;4;0;0
240;308;3;25;2;0;4
108;102;3;25;4;0;0
905;947;3;25;4;0;0
3176;3645;3;25;2;1;8
338;316;3;25;2;0;8
626;726;3;25;2;0;4
5411;4992;3;25;1;4;3
234;219;3;25;3;0;0
565;586;3;25;2;0;4
115;120;3;25;4;0;0
478;460;3;25;2;0;8
755;847;3;25;2;0;8
412;476;3;25;2;0;8
298;251;3;25;4;0;0
247;273;3;25;3;0;0
815;767;3;25;4;3;0
1649;1718;3;25;4;0;0
379;383;3;25;3;0;0
213;283;3;25;2;0;4
153;194;3;25;4;0;0
1449;1495;3;25;1;3;4
253;237;3;25;2;0;3
344;305;3;25;2;0;4
322;309;3;25;2;0;4
283;300;3;25;2;0;8
734;736;3;25;4;0;0
389;401;3;25;4;0;0
3580;3643;2;25;1;6;8
1307;1508;3;25;2;0;8
972;939;3;25;4;1;0
71;82;3;25;4;0;0
50;52;3;25;4;0;0
123;125;3;25;4;0;0
200;247;3;25;2;0;8
237;240;3;25;4;0;0
614;691;3;25;2;0;4
585;579;3;25;2;0;8
74;79;3;25;3;0;0
334;373;3;25;2;0;8
275;292;3;25;3;0;0
224;243;3;25;4;0;0
2904;2868;3;25;4;1;0
497;667;3;25;4;0;0
2318;2541;3;25;1;4;3
676;750;3;25;1;4;3
153;171;3;25;4;0;0
300;285;3;25;2;0;8
554;661;3;25;2;0;8
229;243;3;25;4;0;0
624;715;3;25;2;0;8
483;520;3;25;2;0;8
12815;12347;3;25;1;3;4
190;178;3;25;4;0;0
1050;1040;3;25;4;0;0
1101;947;3;83;4;0;0
193;205;3;83;4;0;0
700;671;3;83;4;0;0
335;398;3;83;4;0;0
283;321;3;83;4;0;0
755;765;3;83;4;0;0
130;131;3;83;4;0;0
292;276;3;83;4;0;0
242;208;3;83;4;0;0
173;182;3;83;4;0;0
173;155;3;83;4;0;0
5545;5934;3;83;1;4;6
209;204;3;83;4;0;0
30551;29477;3;83;1;4;6
236;217;3;83;4;0;0
494;546;3;83;2;0;6
122;117;3;83;4;0;0
187;171;3;83;4;0;0
230;227;3;83;4;0;0
137;118;3;83;4;0;0
653;637;3;83;4;0;0
158;151;3;83;4;0;0
67;74;3;83;4;0;0
237;216;3;83;4;0;0
208;215;3;83;4;0;0
432;462;3;83;4;0;0
305;284;3;83;2;0;6
547;520;3;83;4;0;0
227;241;3;83;4;0;0
239;235;3;83;4;0;0
89;82;3;83;4;0;0
261;260;3;83;4;0;0
196;176;3;83;4;0;0
433;435;3;83;4;0;0
497;431;3;83;4;0;0
1169;1122;3;83;4;0;0
1044;1041;3;83;4;0;0
150;140;3;83;4;0;0
250;242;3;83;4;0;0
382;344;3;83;4;0;0
130;99;3;83;4;0;0
96;125;3;83;4;0;0
986;972;3;83;4;0;0
232;247;3;83;4;0;0
94;102;3;83;4;0;0
45;35;3;83;4;0;0
336;292;3;83;4;0;0
260;221;3;83;4;0;0
265;245;3;83;4;0;0
223;189;3;83;4;0;0
404;410;3;83;4;0;0
1121;1025;3;83;4;0;0
407;433;3;83;4;0;0
598;649;3;83;2;0;6
225;221;3;83;4;0;0
137;123;3;83;4;0;0
135;116;3;83;4;0;0
61;59;3;83;4;0;0
293;272;3;83;4;0;0
367;375;3;83;4;0;0
78;72;3;83;4;0;0
80;75;3;83;4;0;0
193;160;3;83;4;0;0
37;29;3;83;4;0;0
334;308;3;83;4;0;0
299;255;3;83;4;0;0
241;223;3;83;4;0;0
83;66;3;83;4;0;0
195;183;3;83;2;0;6
134;131;3;83;4;0;0
697;736;3;83;2;0;6
73;75;3;83;4;0;0
223;218;3;83;4;0;0
54;63;3;83;4;0;0
178;159;3;83;4;0;0
374;382;3;83;4;0;0
155;155;3;83;4;0;0
136;116;3;83;4;0;0
332;333;3;83;4;0;0
1779;1805;3;83;2;0;6
260;264;3;83;4;0;0
379;371;3;83;2;0;6
78;54;3;83;4;0;0
251;277;3;83;4;0;0
434;446;3;83;2;0;6
465;476;3;83;4;0;0
514;557;3;83;4;0;0
120;110;3;83;4;0;0
1416;1426;3;83;4;0;0
128;110;3;83;4;0;0
1080;1001;3;83;4;0;0
324;354;3;83;2;0;6
317;315;3;83;2;0;6
130;118;3;83;4;0;0
117;93;3;83;4;0;0
224;225;3;83;4;0;0
104;93;3;83;4;0;0
586;577;3;83;4;0;0
102;102;3;83;4;0;0
237;235;3;83;4;0;0
386;362;3;83;4;0;0
36;30;3;83;4;0;0
225;220;3;83;4;0;0
222;208;3;83;4;0;0
434;413;3;83;4;0;0
166;162;3;83;4;0;0
248;231;3;83;4;0;0
121;123;3;83;4;0;0
226;203;3;83;4;0;0
627;553;3;83;4;0;0
169;165;3;83;4;0;0
577;604;3;83;4;0;0
706;723;3;83;2;0;6
1857;1822;3;83;4;0;0
4019;3887;3;83;4;1;0
103;99;3;83;4;0;0
2253;2282;3;83;4;1;0
173;175;3;83;4;0;0
580;515;3;83;4;0;0
112;128;3;83;4;0;0
115;104;3;83;4;0;0
285;292;3;83;4;0;0
114;116;3;83;4;0;0
231;222;3;83;4;0;0
124;130;3;83;4;0;0
274;270;3;83;4;0;0
67;56;3;83;4;0;0
133;151;3;83;4;0;0
896;892;3;83;4;0;0
115;116;3;83;4;0;0
354;325;3;83;4;0;0
293;270;3;83;4;0;0
2153;2077;3;83;4;1;0
84;83;3;83;4;0;0
1782;1909;3;83;2;0;6
1030;980;3;83;4;0;0
1022;1133;3;83;4;0;0
105;106;3;83;2;0;6
275;296;3;83;4;0;0
299;318;3;83;4;0;0
153;165;3;83;4;0;0
280;302;3;83;4;0;0
444;462;3;83;4;0;0
283;272;3;83;4;0;0
234;287;3;83;4;0;0
215;177;3;83;4;0;0
1002;932;3;83;4;0;0
1823;1667;3;83;4;0;0
1156;1118;3;83;2;0;6
111;115;3;83;4;0;0
517;504;3;83;2;0;6
323;332;3;83;4;0;0
135;117;3;83;4;0;0
332;346;3;83;4;0;0
957;989;3;83;2;0;6
115;124;3;83;4;0;0
2842;2727;3;83;4;1;0
908;953;3;83;2;0;6
563;571;3;83;4;0;0
237;227;3;83;4;0;0
214;238;3;83;4;0;0
122;130;3;83;4;0;0
648;639;3;83;4;0;0
1006;898;3;83;4;0;0
245;242;3;83;4;0;0
167;162;3;83;4;0;0
133;119;3;83;4;0;0
177;154;3;83;4;0;0
330;331;3;83;4;0;0
1128;1068;3;83;4;0;0
280;264;3;83;4;0;0
176;151;3;83;4;0;0
226;209;3;83;4;0;0
80;74;3;83;4;0;0
553;572;3;83;4;0;0
157;138;3;83;2;0;6
115;119;3;83;2;0;6
622;714;3;83;4;1;0
259;225;3;83;4;0;0
219;207;3;83;4;0;0
6625;6663;3;83;4;2;0
939;1128;3;83;4;0;0
177;166;3;83;4;0;0
122;113;3;83;4;0;0
668;667;3;83;4;0;0
325;316;3;83;4;0;0
105;133;3;83;4;0;0
222;209;3;83;4;0;0
1321;1394;3;83;4;0;0
97;87;3;83;4;0;0
107;111;3;83;4;0;0
78;83;3;83;4;0;0
185;178;3;83;4;0;0
279;270;3;83;4;0;0
911;872;3;83;4;0;0
156;157;3;83;4;0;0
1100;1332;3;83;2;0;6
147;125;3;83;4;0;0
150;161;3;83;4;0;0
341;322;3;83;4;0;0
117;124;3;83;4;0;0
118;126;3;83;4;0;0
316;336;3;83;4;0;0
340;337;3;83;4;0;0
248;229;3;83;4;0;0
187;199;3;83;4;0;0
1018;1071;3;83;2;0;6
527;504;3;83;4;0;0
127;110;3;83;4;0;0
108;89;3;83;4;0;0
401;368;3;83;4;0;0
153;160;3;83;4;0;0
1101;1243;3;83;2;0;6
211;199;3;83;4;0;0
190;191;3;83;4;0;0
98;113;3;83;4;0;0
270;227;3;83;4;0;0
230;197;3;83;4;0;0
148;134;3;83;4;0;0
529;519;3;83;4;0;0
101;83;3;83;4;0;0
178;189;3;83;4;0;0
592;566;3;83;4;0;0
250;251;3;83;4;0;0
174;182;3;83;2;0;6
268;302;3;83;2;0;6
455;522;3;83;4;0;0
614;602;3;83;4;0;0
145;145;3;83;4;0;0
145;142;3;83;4;0;0
203;195;3;83;4;0;0
62;45;3;83;4;0;0
99;95;3;83;4;0;0
657;576;3;83;4;0;0
437;463;3;83;4;0;0
253;223;3;83;4;0;0
261;255;3;83;4;0;0
23;26;3;83;4;0;0
525;527;3;83;4;0;0
87;87;3;83;4;0;0
503;470;3;83;4;0;0
162;150;3;83;4;0;0
378;397;3;83;2;0;6
81;72;3;83;4;0;0
116;117;3;83;4;0;0
952;1073;3;83;2;0;6
100;71;3;83;4;0;0
143;156;3;83;4;0;0
1890;1971;3;83;4;0;0
248;252;3;83;4;0;0
114;115;3;83;4;0;0
879;841;3;83;4;1;0
515;529;3;83;4;0;0
140;139;3;83;4;0;0
277;292;3;83;4;0;0
1931;1881;3;83;4;0;0
488;577;3;83;2;0;6
3330;3718;3;83;2;0;6
901;957;3;83;4;0;0
143;137;3;83;4;0;0
544;506;3;54;4;0;0
390;440;3;54;4;0;0
710;792;3;54;4;0;0
269;277;3;54;4;0;0
1141;1111;3;54;4;0;0
531;505;3;54;4;0;0
337;316;3;54;4;0;0
422;383;3;54;4;0;0
217;214;3;54;4;0;0
466;530;3;54;2;0;7
479;497;3;54;2;0;5
399;382;3;54;4;0;0
96;106;3;54;4;0;0
43171;42096;2;54;1;6;7
852;822;3;54;4;0;0
156;186;3;54;4;0;0
746;727;3;54;2;0;5
1013;1083;3;54;2;0;7
365;418;3;54;4;0;0
142;142;3;54;4;0;0
297;335;3;54;4;0;0
385;400;3;54;2;0;7
1239;1277;3;54;4;0;0
1237;1232;3;54;2;0;7
147;128;3;54;4;0;0
4819;4646;3;54;4;1;0
238;229;3;54;4;0;0
866;896;3;54;4;0;0
265;333;3;54;4;0;0
461;521;3;54;4;0;0
129;119;3;54;4;0;0
150;169;3;54;4;0;0
269;282;3;54;4;0;0
207;231;3;54;2;0;7
152;186;3;54;4;0;0
382;366;3;54;4;0;0
420;395;3;54;4;0;0
317;328;3;54;4;0;0
131;128;3;54;4;0;0
152;150;3;54;4;0;0
198;219;3;54;2;0;7
226;219;3;54;4;0;0
214;248;3;54;4;0;0
839;814;3;54;4;0;0
216;238;3;54;4;0;0
122;123;3;54;4;0;0
333;344;3;54;4;0;0
248;246;3;54;4;0;0
157;157;3;54;4;0;0
270;270;3;54;4;0;0
148;125;3;54;4;0;0
190;173;3;54;4;0;0
808;887;3;54;2;0;7
753;706;3;54;4;0;0
343;338;3;54;4;0;0
1379;1327;3;54;1;4;5
187;189;3;54;4;0;0
512;506;3;54;2;0;5
2980;3616;3;54;2;0;7
124;114;3;54;4;0;0
159;166;3;54;4;0;0
1007;1030;3;54;4;0;0
664;638;3;54;4;0;0
524;564;3;54;4;0;0
309;411;3;54;2;0;7
508;494;3;54;4;0;0
415;440;3;54;4;0;0
1944;1889;3;54;4;0;0
464;474;3;54;4;0;0
484;512;3;54;2;0;7
2027;1974;3;54;4;0;0
314;292;3;54;4;0;0
184;197;3;54;4;0;0
984;987;3;54;4;0;0
493;528;3;54;2;0;7
4604;4951;3;54;2;0;7
277;279;3;54;4;0;0
151;181;3;54;4;0;0
327;319;3;54;2;0;7
407;394;3;54;4;0;0
298;315;3;54;2;0;7
2786;2894;3;54;4;1;0
903;894;3;54;4;0;0
168;168;3;54;4;0;0
1061;1097;3;54;4;0;0
3532;3869;3;54;1;4;5
3422;3434;3;54;4;1;0
185;202;3;54;4;0;0
182;205;3;54;4;0;0
1391;1501;3;54;2;0;7
128;141;3;54;4;0;0
149;156;3;54;4;0;0
443;434;3;54;4;0;0
2447;2454;3;54;2;0;5
152;148;3;54;4;0;0
169;195;3;54;4;0;0
732;696;3;54;4;0;0
747;859;3;54;2;0;7
19534;19409;3;54;1;4;5
115;116;3;54;4;0;0
470;472;3;54;4;1;0
540;550;3;54;4;0;0
2855;2808;3;54;4;1;0
382;500;3;54;2;0;7
113;144;3;54;2;0;7
502;551;3;54;4;0;0
421;427;3;54;4;0;0
175;194;3;54;4;0;0
59;66;3;54;4;0;0
6861;7018;2;54;1;6;7
158;159;3;54;4;0;0
125;150;3;54;4;0;0
513;441;3;54;4;0;0
110;119;3;54;4;0;0
158;164;3;54;4;0;0
1280;1280;3;54;2;0;7
1336;1392;3;54;2;0;7
344;321;3;54;2;0;7
176;157;3;54;4;0;0
423;439;3;54;4;0;0
557;650;3;54;4;0;0
224;240;3;54;4;0;0
108;117;3;54;4;0;0
209;210;3;54;4;0;0
177;172;3;54;4;0;0
197;209;3;54;4;0;0
497;512;3;54;4;0;0
981;986;3;54;4;0;0
165;183;3;54;4;0;0
1019;1049;3;54;4;0;0
296;304;3;54;4;0;0
568;596;3;54;4;0;0
315;313;3;54;4;0;0
2904;3442;3;54;1;6;7
232;230;3;54;4;0;0
360;358;3;54;4;0;0
334;337;3;54;4;0;0
195;201;3;54;4;0;0
634;650;3;54;2;0;7
428;428;3;54;4;0;0
551;587;3;54;4;0;0
1482;1729;3;54;2;0;7
248;270;3;54;2;0;7
686;672;3;54;4;0;0
575;574;3;54;4;0;0
1613;1604;3;54;2;0;5
830;852;3;54;2;0;5
713;715;3;54;2;0;5
518;511;3;54;4;0;0
5971;5821;3;54;1;6;7
144;130;3;54;4;0;0
589;626;3;54;4;0;0
149;174;3;54;4;0;0
274;265;3;54;2;0;7
495;504;3;54;4;0;0
155;168;3;54;4;0;0
184;187;3;54;4;0;0
1005;1065;3;54;2;0;7
277;251;3;54;4;0;0
388;389;3;54;2;0;5
4921;5257;3;54;1;6;7
4659;4535;3;54;4;1;0
612;701;3;54;2;0;7
688;643;3;54;1;4;5
438;424;3;54;4;0;0
654;663;3;54;4;0;0
98;127;3;54;2;0;7
181;185;3;54;4;0;0
395;428;3;54;2;0;5
501;517;3;54;4;0;0
288;285;3;54;4;0;0
139;129;3;54;4;0;0
174;179;3;54;4;0;0
216;199;3;54;4;0;0
209;223;3;54;4;0;0
531;576;3;54;4;0;0
594;505;3;54;4;0;0
184;191;3;54;4;0;0
94;88;3;54;4;0;0
158;167;3;54;4;0;0
613;586;3;54;4;0;0
2110;2071;2;54;1;6;7
330;323;3;54;4;0;0
219;241;3;54;4;0;0
216;219;3;54;4;0;0
166;165;3;54;4;0;0
2781;2601;3;54;4;1;0
991;993;3;54;2;0;5
132;126;3;54;4;0;0
291;281;3;54;4;0;0
756;783;3;54;4;0;0
119;119;3;54;4;0;0
363;415;3;54;2;0;7
2828;2987;3;54;1;6;7
384;434;3;54;2;0;7
142;162;3;54;4;0;0
519;590;3;54;4;0;0
102;110;3;54;4;0;0
394;410;3;54;4;0;0
576;589;3;54;4;0;0
1597;1527;3;54;4;0;0
565;584;3;54;4;0;0
351;377;3;54;4;0;0
617;689;3;54;4;0;0
720;769;3;54;2;0;7
556;601;3;54;4;0;0
401;410;3;54;4;0;0
311;324;3;54;4;0;0
93;99;3;54;4;0;0
168;158;3;54;4;0;0
717;691;3;54;4;0;0
940;1025;3;54;1;4;5
332;335;3;54;2;0;5
530;501;3;54;4;0;0
232;255;3;54;4;0;0
415;412;3;54;4;0;0
2241;2145;3;54;4;0;0
515;517;3;54;4;0;0
669;692;3;54;4;0;0
701;757;3;54;2;0;7
150;139;3;54;4;0;0
112;126;3;54;4;0;0
262;266;3;54;4;0;0
1052;1060;3;54;4;0;0
269;289;3;54;4;0;0
1864;2061;2;54;1;6;7
386;449;3;54;4;0;0
558;688;3;54;2;0;7
2260;2431;3;54;2;0;7
223;220;3;54;4;0;0
123;106;3;54;4;0;0
149;152;3;54;4;0;0
89;77;3;54;4;0;0
200;205;3;54;2;0;7
1395;1445;3;54;4;0;0
1050;1012;3;54;2;0;5
2384;2302;2;54;1;6;7
907;927;3;54;4;0;0
315;308;3;54;4;0;0
149;185;3;54;4;0;0
200;203;3;54;4;0;0
342;361;3;54;4;0;0
206;216;3;54;4;0;0
218;238;3;54;4;0;0
153;160;3;54;4;0;0
423;405;3;54;4;0;0
290;289;3;54;4;0;0
127;132;3;54;4;0;0
227;241;3;54;4;0;0
393;402;3;54;4;0;0
485;518;3;54;4;0;0
514;466;3;54;4;0;0
269;258;3;54;4;0;0
400;420;3;54;4;0;0
156;154;3;54;4;0;0
321;340;3;54;2;0;7
364;338;3;54;4;0;0
77;81;3;54;4;0;0
210;207;3;54;4;0;0
792;876;3;54;2;0;7
449;430;3;54;4;0;0
2305;2413;2;54;1;6;7
396;448;3;54;4;0;0
150;149;3;54;4;0;0
330;357;3;54;2;0;7
178;180;3;54;4;0;0
582;620;3;54;4;0;0
506;562;3;54;2;0;5
218;220;3;54;4;0;0
1737;1894;3;54;4;0;0
3228;3111;3;54;4;1;0
442;540;3;54;2;0;7
548;548;3;54;2;0;7
114;114;3;54;4;0;0
547;521;3;54;2;0;7
1761;1748;3;54;4;0;0
3525;3662;3;54;2;0;7
301;310;3;54;4;0;0
267;261;3;54;4;0;0
7220;7405;3;54;1;6;7
3630;3614;3;54;4;1;0
349;317;3;54;4;0;0
646;661;3;54;4;0;0
1125;1280;3;54;2;0;7
314;349;3;54;4;0;0
338;313;3;54;4;0;0
382;380;3;54;2;0;7
647;664;3;54;4;0;0
233;243;3;54;4;0;0
180;153;3;54;4;0;0
337;373;3;54;4;0;0
969;1061;3;54;1;4;5
315;319;3;54;4;0;0
256;288;3;54;2;0;7
1062;1094;3;54;4;0;0
185;186;3;54;2;0;7
223;217;3;54;4;0;0
738;776;3;54;4;0;0
169;157;3;54;4;0;0
119;113;3;54;4;0;0
386;397;3;54;4;0;0
426;457;3;54;4;0;0
315;322;3;54;4;0;0
806;837;3;54;2;0;7
67;57;3;54;4;0;0
98;101;3;54;4;0;0
434;460;3;54;2;0;7
136;128;3;54;4;0;0
122;132;3;54;4;0;0
351;358;3;54;4;0;0
746;750;3;54;4;0;0
923;898;3;54;2;0;5
71;90;3;54;4;0;0
136;125;3;54;4;0;0
141;150;3;54;4;0;0
139;134;3;54;4;0;0
365;367;3;54;4;0;0
932;952;3;54;4;0;0
271;239;3;54;4;0;0
310;337;3;54;4;0;0
1052;1094;3;54;4;0;0
2960;3055;2;54;1;6;7
287;274;3;54;4;0;0
289;299;3;54;4;0;0
920;1079;3;54;2;0;7
232;227;3;54;4;0;0
250;269;3;54;4;0;0
512;535;3;54;4;0;0
1159;1291;3;54;2;0;7
550;542;3;54;2;0;5
731;774;3;54;4;0;0
452;493;3;54;4;0;0
239;211;3;54;4;0;0
715;793;3;54;4;0;0
113;123;3;54;4;0;0
1193;1232;3;54;2;0;5
35;36;3;54;4;0;0
167;153;3;54;4;0;0
6373;6867;3;54;1;6;7
1127;1098;3;54;2;0;5
408;413;3;54;4;0;0
325;332;3;54;4;0;0
360;334;3;54;4;0;0
459;497;3;54;4;0;0
64;76;3;54;4;0;0
96;104;3;54;4;0;0
2297;2173;3;54;4;0;0
673;710;3;54;2;0;7
896;1003;3;54;4;0;0
1127;1173;3;54;2;0;7
218;210;3;54;4;0;0
157;130;3;54;4;0;0
233;244;3;54;4;0;0
10177;10386;2;54;1;6;7
356;369;3;54;4;0;0
272;273;3;54;4;0;0
95;106;3;54;4;0;0
564;562;3;54;4;0;0
1190;1396;3;54;4;0;0
314;319;3;54;4;0;0
166;147;3;54;4;0;0
718;758;3;54;2;0;7
587;697;3;54;2;0;7
577;709;3;54;4;0;0
1024;1090;2;54;1;6;7
459;464;3;54;4;0;0
398;434;3;54;4;0;0
673;750;3;54;1;6;7
85;95;3;54;4;0;0
317;302;3;54;4;0;0
121;129;3;54;4;0;0
240;233;3;54;4;0;0
1567;1804;3;54;2;0;7
90;89;3;54;4;0;0
294;298;3;54;4;0;0
113;122;3;54;4;0;0
358;347;3;54;4;0;0
85;96;3;54;4;0;0
401;374;3;54;4;0;0
718;717;3;54;4;0;0
142;135;3;54;2;0;7
244;290;3;54;4;0;0
134;142;3;54;4;0;0
98;100;3;54;4;0;0
183;204;3;54;4;0;0
274;318;3;54;2;0;7
730;775;3;54;4;0;0
1022;1037;3;54;4;0;0
263;246;3;54;4;0;0
544;550;3;54;4;0;0
293;326;3;54;2;0;7
140;127;3;54;4;0;0
389;394;3;54;4;0;0
866;938;3;54;2;0;7
512;526;3;54;4;0;0
140;134;3;54;4;0;0
1436;1497;3;54;2;0;7
330;328;3;54;2;0;7
311;278;3;54;2;0;7
327;341;3;54;4;0;0
678;650;3;54;2;0;7
320;312;3;54;2;0;7
468;491;3;54;4;0;0
465;515;3;54;4;0;0
126;114;3;54;4;0;0
3151;3523;3;54;2;1;7
186;215;3;54;4;0;0
150;175;3;54;4;0;0
184;224;3;54;4;0;0
210;270;3;54;2;0;7
1478;1863;3;54;2;0;7
364;664;3;54;2;0;7
3501;3701;3;54;1;6;7
267;276;3;54;3;0;0
175;163;3;54;4;0;0
339;356;3;54;4;0;0
561;608;3;54;4;0;0
864;815;3;54;4;0;0
519;597;3;54;4;0;0
555;771;3;54;2;0;7
1294;1312;3;54;4;0;0
312;322;3;54;4;0;0
2887;3031;3;54;4;2;0
875;905;3;54;4;0;0
325;318;3;54;4;0;0
1507;1467;3;54;4;0;0
610;655;3;54;4;0;0
407;390;3;54;4;0;0
482;473;3;54;4;0;0
7725;8687;2;54;1;6;7
187;192;3;54;4;0;0
343;449;3;54;4;0;0
218;200;3;54;4;0;0
526;640;3;54;2;0;7
360;410;3;54;4;0;0
428;449;3;54;4;0;0
130;125;3;54;4;0;0
470;542;3;54;2;0;5
619;712;3;54;4;0;0
509;548;3;54;4;0;0
195;169;3;54;4;0;0
402;410;3;54;4;0;0
514;663;3;54;2;0;7
325;355;3;54;4;0;0
647;713;3;54;4;0;0
836;926;3;54;2;0;6
756;937;3;54;3;0;0
321;384;3;54;4;0;0
233;234;3;54;4;0;0
296;322;3;54;4;0;0
86;92;3;54;4;0;0
428;447;3;54;4;0;0
2235;2293;3;54;4;1;0
600;621;3;54;4;0;0
1122;1231;3;54;3;0;0
221;178;3;54;4;0;0
346;336;3;54;4;0;0
430;500;3;54;4;0;0
410;656;3;54;2;0;7
2951;3275;3;54;4;2;0
1041;1058;3;54;2;0;7
217;195;3;54;4;0;0
129;122;3;54;4;0;0
279;263;3;54;4;0;0
312;312;3;54;4;0;0
2178;2495;3;54;2;0;5
1224;1468;3;54;2;0;5
245;232;3;54;4;0;0
176;184;3;54;4;0;0
245;247;3;54;4;0;0
198;223;3;54;2;0;5
763;843;3;54;4;0;0
477;498;3;54;4;0;0
1261;1260;3;54;3;0;0
1123;1238;3;54;2;0;6
872;938;3;54;4;0;0
1080;1149;3;54;2;0;5
251;283;3;54;2;0;5
1065;1101;3;54;4;0;0
425;419;3;54;4;0;0
1082;1297;3;54;4;0;0
739;841;3;54;2;0;7
322;308;3;54;4;0;0
463;507;3;54;4;0;0
530;596;3;54;4;0;0
500;515;3;54;4;0;0
372;381;3;54;4;0;0
3231;3293;3;54;2;0;6
108;110;3;54;4;0;0
875;891;3;54;2;0;6
1650;2140;3;54;2;0;7
137;159;3;54;4;0;0
3552;3884;3;54;4;1;0
5625;5911;2;54;1;6;7
188;213;3;54;4;0;0
56;75;3;54;4;0;0
562;700;3;54;4;0;0
572;590;3;54;4;0;0
643;641;3;54;4;0;0
1006;1027;3;54;2;0;5
349;340;3;54;4;0;0
1015;1128;3;54;2;0;6
124;128;3;54;4;0;0
981;1020;3;54;4;0;0
378;371;3;54;4;0;0
199;222;3;54;4;0;0
804;1095;3;54;2;0;7
283;323;3;54;4;0;0
711;883;3;54;2;0;7
937;932;3;54;4;0;0
723;750;3;54;4;0;0
391;518;3;54;2;0;6
490;531;3;54;4;0;0
219;228;3;54;4;0;0
254;318;3;54;4;0;0
240;237;3;54;4;0;0
144;148;3;54;4;0;0
260;321;3;54;4;0;0
758;957;3;54;4;0;0
1344;1507;3;54;4;0;0
1179;1231;3;54;4;0;0
178;214;3;54;4;0;0
277;337;3;54;4;0;0
436;435;3;54;4;0;0
254;275;3;54;4;0;0
1097;1456;3;54;3;0;0
571;694;3;54;2;0;6
359;400;3;54;4;0;0
403;433;3;54;4;0;0
1830;1915;3;54;4;0;0
515;554;3;54;3;0;0
521;677;3;54;4;0;0
409;432;3;54;3;0;0
254;255;3;54;4;0;0
890;1063;3;54;2;0;7
172;167;3;54;4;0;0
297;297;3;54;4;0;0
320;325;3;54;4;0;0
2723;3145;3;54;4;0;0
414;438;3;54;3;0;0
4305;5275;3;54;2;1;7
636;692;3;54;2;0;6
451;491;3;54;4;0;0
2821;2894;3;54;1;4;5
940;1126;3;54;2;0;6
361;425;3;54;2;0;6
64;66;3;54;4;0;0
507;521;3;54;4;0;0
758;870;3;54;4;0;0
734;781;3;54;4;0;0
1836;1988;3;54;2;0;7
484;555;3;54;3;0;0
1587;2090;3;54;4;2;0
105;116;3;54;4;0;0
124;120;3;54;4;0;0
362;650;3;54;2;0;7
319;339;3;54;4;0;0
292;331;3;54;4;0;0
2737;2907;3;54;4;2;0
284;246;3;54;4;0;0
394;460;3;54;4;0;0
1892;2082;3;54;2;0;6
371;369;3;54;4;0;0
903;1092;3;54;2;0;7
628;664;3;54;4;0;0
3835;4024;3;54;3;1;0
53;75;3;54;4;0;0
570;626;3;54;3;0;0
2352;2527;3;54;4;0;0
259;216;3;54;4;0;0
644;743;3;54;4;0;0
531;579;3;54;4;0;0
118;114;3;54;4;0;0
101;113;3;54;4;0;0
63;57;3;54;4;0;0
1241;1645;3;54;1;4;6
104;106;3;54;4;0;0
232;246;3;54;4;0;0
361;414;3;54;3;0;0
592;675;3;54;4;0;0
473;446;3;54;3;0;0
1856;1953;3;54;4;0;0
514;667;3;54;2;0;7
371;400;3;54;4;0;0
427;491;3;54;4;0;0
472;627;3;54;4;0;0
2279;2129;3;54;2;1;7
275;295;3;54;2;0;6
727;755;3;54;4;0;0
2054;2218;3;54;2;0;7
2653;2790;3;54;2;1;7
272;254;3;54;4;0;0
367;460;3;54;4;0;0
3817;3554;3;54;4;2;0
165;179;3;54;3;0;0
104;101;3;54;4;0;0
6456;6986;2;54;1;6;7
275;267;3;54;3;0;0
524;542;3;54;4;0;0
526;612;3;54;2;0;7
300;308;3;54;4;0;0
326;333;3;54;2;0;5
290;286;3;54;4;0;0
619;703;3;54;4;0;0
515;683;3;54;2;0;7
248;240;3;54;3;0;0
447;451;3;54;4;0;0
759;738;3;54;4;0;0
149;163;3;54;4;0;0
184;163;3;54;4;0;0
235;321;3;54;2;0;6
43;48;3;54;4;0;0
831;890;3;54;2;0;5
294;297;3;54;4;0;0
4375;4654;3;54;4;1;0
4685;5237;3;54;4;2;0
347;379;3;54;4;0;0
785;858;3;54;4;0;0
2203;2438;3;54;2;1;7
187;177;3;54;4;0;0
2082;2107;3;54;4;0;0
1452;1668;3;54;4;0;0
779;881;3;54;4;0;0
217;252;3;54;4;0;0
2158;2570;3;54;2;0;5
206;202;3;54;4;0;0
2234;2619;3;54;1;4;5
107;109;3;54;4;0;0
1006;1100;3;54;4;0;0
307;291;3;54;4;0;0
320;333;3;54;4;0;0
637;619;3;54;4;0;0
1461;1454;3;54;4;0;0
463;518;3;54;2;0;5
176;174;3;54;4;0;0
448;455;3;54;4;0;0
3117;3140;3;54;4;1;0
1462;1455;3;54;4;0;0
652;721;3;54;4;0;0
1275;1318;3;54;4;0;0
506;607;3;54;4;0;0
538;628;3;54;2;0;7
401;442;3;54;2;0;5
652;692;3;54;2;0;5
967;1022;3;54;4;0;0
191;189;3;54;4;0;0
448;465;3;54;4;0;0
264;263;3;54;4;0;0
996;1166;3;54;3;0;0
211;217;3;54;4;0;0
418;548;3;54;4;0;0
278;317;3;54;4;0;0
742;735;3;54;4;0;0
258;270;3;54;4;0;0
139;140;3;54;4;0;0
306;401;3;54;4;0;0
381;394;3;54;4;0;0
975;979;3;54;2;0;6
