CODGEO,LIBCOM_2014,REG,DEP,Zonage
02408,Laon,22,02,3
02409,Lappion,22,02,3
02410,Largny-sur-Automne,22,02,3
02411,Latilly,22,02,3
02412,Launoy,22,02,3
02413,Laval-en-Laonnois,22,02,3
02414,Lavaqueresse,22,02,3
02415,Laversine,22,02,3
02416,Lemé,22,02,3
02417,Lempire,22,02,3
02418,Lerzy,22,02,3
02419,Leschelle,22,02,3
02420,Lesdins,22,02,3
02421,Lesges,22,02,3
02422,Lesquielles-Saint-Germain,22,02,3
02423,Leuilly-sous-Coucy,22,02,3
02424,Leury,22,02,3
02425,Leuze,22,02,3
02426,Levergies,22,02,3
02427,Lhuys,22,02,3
02428,Licy-Clignon,22,02,3
02429,Lierval,22,02,3
02430,Liesse-Notre-Dame,22,02,3
02431,Liez,22,02,3
02432,Limé,22,02,3
02433,Lislet,22,02,3
02434,Lizy,22,02,3
02435,Logny-lès-Aubenton,22,02,3
02438,Longpont,22,02,3
02439,Longueval-Barbonval,22,02,3
02440,Lor,22,02,3
02441,Louâtre,22,02,3
02442,Loupeigne,22,02,3
02443,Lucy-le-Bocage,22,02,3
02444,Lugny,22,02,3
02445,Luzoir,22,02,3
02446,Ly-Fontaine,22,02,3
02447,Maast-et-Violaine,22,02,3
02448,Mâchecourt,22,02,3
02449,Macogny,22,02,3
02450,Macquigny,22,02,3
02451,Magny-la-Fosse,22,02,3
02452,Maissemy,22,02,3
02453,Maizy,22,02,3
02454,La Malmaison,22,02,3
02455,Malzy,22,02,3
02456,Manicamp,22,02,3
02457,Marchais,22,02,3
02458,Marchais-en-Brie,22,02,3
02459,Marcy,22,02,3
02460,Marcy-sous-Marle,22,02,3
02461,Marest-Dampcourt,22,02,3
02462,Mareuil-en-Dôle,22,02,3
02463,Marfontaine,22,02,3
02464,Margival,22,02,3
02465,Marigny-en-Orxois,22,02,3
02466,Marizy-Sainte-Geneviève,22,02,3
02467,Marizy-Saint-Mard,22,02,3
02468,Marle,22,02,3
02469,Marly-Gomont,22,02,3
02470,Martigny,22,02,3
02471,Martigny-Courpierre,22,02,3
02472,Mauregny-en-Haye,22,02,3
02473,Mayot,22,02,3
02474,Mennessis,22,02,3
02475,Menneville,22,02,3
02476,Mennevret,22,02,3
02477,Mercin-et-Vaux,22,02,3
02478,Merlieux-et-Fouquerolles,22,02,3
02479,Merval,22,02,3
02480,Mesbrecourt-Richecourt,22,02,3
02481,Mesnil-Saint-Laurent,22,02,3
02482,Meurival,22,02,3
02483,Mézières-sur-Oise,22,02,3
02484,Mézy-Moulins,22,02,3
02485,Missy-aux-Bois,22,02,3
02486,Missy-lès-Pierrepont,22,02,3
02487,Missy-sur-Aisne,22,02,3
02488,Molain,22,02,3
02489,Molinchart,22,02,3
02490,Monampteuil,22,02,3
02491,Monceau-le-Neuf-et-Faucouzy,22,02,3
02492,Monceau-lès-Leups,22,02,3
02493,Monceau-le-Waast,22,02,3
02494,Monceau-sur-Oise,22,02,3
02495,Mondrepuis,22,02,3
02496,Monnes,22,02,3
02497,Mons-en-Laonnois,22,02,3
02498,Montaigu,22,02,3
02499,Montbavin,22,02,3
02500,Montbrehain,22,02,3
02501,Montchâlons,22,02,3
02502,Montcornet,22,02,3
02503,Mont-d'Origny,22,02,3
02504,Montescourt-Lizerolles,22,02,3
02505,Montfaucon,22,02,3
02506,Montgobert,22,02,3
02507,Montgru-Saint-Hilaire,22,02,3
02508,Monthenault,22,02,3
02509,Monthiers,22,02,3
02510,Monthurel,22,02,3
02511,Montigny-en-Arrouaise,22,02,3
02512,Montigny-l'Allier,22,02,3
02513,Montigny-le-Franc,22,02,3
02514,Montigny-Lengrain,22,02,3
02515,Montigny-lès-Condé,22,02,3
02516,Montigny-sous-Marle,22,02,3
02517,Montigny-sur-Crécy,22,02,3
02518,Montlevon,22,02,3
02519,Montloué,22,02,3
02520,Mont-Notre-Dame,22,02,3
02521,Montreuil-aux-Lions,22,02,3
02522,Mont-Saint-Jean,22,02,3
02523,Mont-Saint-Martin,22,02,3
02524,Mont-Saint-Père,22,02,3
02525,Morcourt,22,02,3
02526,Morgny-en-Thiérache,22,02,3
02527,Morsain,22,02,3
02528,Mortefontaine,22,02,3
02529,Mortiers,22,02,3
02530,Moulins,22,02,3
02531,Moussy-Verneuil,22,02,3
02532,Moÿ-de-l'Aisne,22,02,3
02533,Muret-et-Crouttes,22,02,3
02534,Muscourt,22,02,3
02535,Nampcelles-la-Cour,22,02,3
02536,Nampteuil-sous-Muret,22,02,3
02537,Nanteuil-la-Fosse,22,02,3
02538,Nanteuil-Notre-Dame,22,02,3
02539,Nauroy,22,02,3
02540,Nesles-la-Montagne,22,02,3
02541,Neufchâtel-sur-Aisne,22,02,3
02542,Neuflieux,22,02,3
02543,Neuilly-Saint-Front,22,02,3
02544,Neuve-Maison,22,02,3
02545,La Neuville-Bosmont,22,02,3
02546,La Neuville-en-Beine,22,02,3
02547,La Neuville-Housset,22,02,3
02548,La Neuville-lès-Dorengt,22,02,3
02549,Neuville-Saint-Amand,22,02,3
02550,Neuville-sur-Ailette,22,02,3
02551,Neuville-sur-Margival,22,02,3
02552,Neuvillette,22,02,3
02553,Nizy-le-Comte,22,02,3
02554,Nogentel,22,02,3
02555,Nogent-l'Artaud,22,02,3
02556,Noircourt,22,02,3
02557,Noroy-sur-Ourcq,22,02,3
02558,Le Nouvion-en-Thiérache,22,02,3
02559,Nouvion-et-Catillon,22,02,3
02560,Nouvion-le-Comte,22,02,3
02561,Nouvion-le-Vineux,22,02,3
02562,Nouvron-Vingré,22,02,3
02563,Noyales,22,02,3
02564,Noyant-et-Aconin,22,02,3
02565,Œuilly,22,02,3
02566,Ognes,22,02,3
02567,Ohis,22,02,3
02568,Oigny-en-Valois,22,02,3
02569,Oisy,22,02,3
02570,Ollezy,22,02,3
02571,Omissy,22,02,3
02572,Orainville,22,02,3
02573,Orgeval,22,02,3
02574,Origny-en-Thiérache,22,02,3
02575,Origny-Sainte-Benoite,22,02,3
02576,Osly-Courtil,22,02,3
02577,Ostel,22,02,3
02578,Oulches-la-Vallée-Foulon,22,02,3
02579,Oulchy-la-Ville,22,02,3
02580,Oulchy-le-Château,22,02,3
02581,Paars,22,02,3
02582,Paissy,22,02,3
02583,Pancy-Courtecon,22,02,3
02584,Papleux,22,02,3
02585,Parcy-et-Tigny,22,02,3
02586,Parfondeval,22,02,3
02587,Parfondru,22,02,3
02588,Pargnan,22,02,3
02589,Pargny-Filain,22,02,3
02590,Pargny-la-Dhuys,22,02,3
02591,Pargny-les-Bois,22,02,3
02592,Parpeville,22,02,3
02593,Pasly,22,02,3
02594,Passy-en-Valois,22,02,3
02595,Passy-sur-Marne,22,02,3
02596,Pavant,22,02,3
02597,Perles,22,02,3
02598,Pernant,22,02,3
02599,Pierremande,22,02,3
02600,Pierrepont,22,02,3
02601,Pignicourt,22,02,3
02602,Pinon,22,02,3
02604,Pithon,22,02,3
02605,Pleine-Selve,22,02,3
02606,Le Plessier-Huleu,22,02,3
02607,Ploisy,22,02,3
02608,Plomion,22,02,3
02609,Ployart-et-Vaurseine,22,02,3
02610,Pommiers,22,02,3
02612,Pont-Arcy,22,02,3
02613,Pontavert,22,02,3
02614,Pontru,22,02,3
02615,Pontruet,22,02,3
02616,Pont-Saint-Mard,22,02,3
02617,Pouilly-sur-Serre,22,02,3
02618,Prémont,22,02,3
02619,Prémontré,22,02,3
02620,Presles-et-Boves,22,02,3
02621,Presles-et-Thierny,22,02,3
02622,Priez,22,02,3
02623,Prisces,22,02,3
02624,Proisy,22,02,3
02625,Proix,22,02,3
02626,Prouvais,22,02,3
02627,Proviseux-et-Plesnoy,22,02,3
02628,Puiseux-en-Retz,22,02,3
02629,Puisieux-et-Clanlieu,22,02,3
02631,Quierzy,22,02,3
02632,Quincy-Basse,22,02,3
02633,Quincy-sous-le-Mont,22,02,3
02634,Raillimont,22,02,3
02635,Ramicourt,22,02,3
02636,Regny,22,02,3
02637,Remaucourt,22,02,3
02638,Remies,22,02,3
02639,Remigny,22,02,3
02640,Renansart,22,02,3
02641,Renneval,22,02,3
02642,Résigny,22,02,3
02643,Ressons-le-Long,22,02,3
02644,Retheuil,22,02,3
02645,Reuilly-Sauvigny,22,02,3
02646,Révillon,22,02,3
02647,Ribeauville,22,02,3
02648,Ribemont,22,02,3
02649,Rocourt-Saint-Martin,22,02,3
02650,Rocquigny,22,02,3
02651,Rogécourt,22,02,3
02652,Rogny,22,02,3
02653,Romeny-sur-Marne,22,02,3
02654,Romery,22,02,3
02655,Ronchères,22,02,3
02656,Roucy,22,02,3
02657,Rougeries,22,02,3
02658,Roupy,22,02,3
02659,Rouvroy,22,02,3
02660,Rouvroy-sur-Serre,22,02,3
02661,Royaucourt-et-Chailvet,22,02,3
02662,Rozet-Saint-Albin,22,02,3
02663,Rozières-sur-Crise,22,02,3
02664,Rozoy-Bellevalle,22,02,3
02665,Grand-Rozoy,22,02,3
02666,Rozoy-sur-Serre,22,02,3
02667,Saconin-et-Breuil,22,02,3
02668,Sains-Richaumont,22,02,3
02669,Saint-Agnan,22,02,3
02670,Saint-Algis,22,02,3
02671,Saint-Aubin,22,02,3
02672,Saint-Bandry,22,02,3
02673,Saint-Christophe-à-Berry,22,02,3
02674,Saint-Clément,22,02,3
02675,Sainte-Croix,22,02,3
02676,Saint-Erme-Outre-et-Ramecourt,22,02,3
02677,Saint-Eugène,22,02,3
02678,Sainte-Geneviève,22,02,3
02679,Saint-Gengoulph,22,02,3
02680,Saint-Gobain,22,02,3
02681,Saint-Gobert,22,02,3
02682,Saint-Mard,22,02,3
02683,Saint-Martin-Rivière,22,02,3
02684,Saint-Michel,22,02,3
02685,Saint-Nicolas-aux-Bois,22,02,3
02686,Saint-Paul-aux-Bois,22,02,3
02687,Saint-Pierre-Aigle,22,02,3
02688,Saint-Pierre-lès-Franqueville,22,02,3
02689,Saint-Pierremont,22,02,3
02690,Sainte-Preuve,22,02,3
02691,Saint-Quentin,22,02,3
02693,Saint-Rémy-Blanzy,22,02,3
02694,Saint-Simon,22,02,3
02695,Saint-Thibaut,22,02,3
02696,Saint-Thomas,22,02,3
02697,Samoussy,22,02,3
02698,Sancy-les-Cheminots,22,02,3
02699,Saponay,22,02,3
02701,Saulchery,22,02,3
02702,Savy,22,02,3
02703,Seboncourt,22,02,3
02704,Selens,22,02,3
02705,La Selve,22,02,3
02706,Septmonts,22,02,3
02707,Septvaux,22,02,3
02708,Sequehart,22,02,3
02709,Serain,22,02,3
02710,Seraucourt-le-Grand,22,02,3
02711,Serches,22,02,3
02712,Sergy,22,02,3
02713,Seringes-et-Nesles,22,02,3
02714,Sermoise,22,02,3
02715,Serval,22,02,3
02716,Servais,22,02,3
02717,Séry-lès-Mézières,22,02,3
02718,Silly-la-Poterie,22,02,3
02719,Sinceny,22,02,3
02720,Sissonne,22,02,3
02721,Sissy,22,02,3
02722,Soissons,22,02,3
02723,Soize,22,02,3
02724,Sommelans,22,02,3
02725,Sommeron,22,02,3
02726,Sommette-Eaucourt,22,02,3
02727,Sons-et-Ronchères,22,02,3
02728,Sorbais,22,02,3
02729,Soucy,22,02,3
02730,Soupir,22,02,3
02731,Le Sourd,22,02,3
02732,Surfontaine,22,02,3
02733,Suzy,22,02,3
02734,Taillefontaine,22,02,3
02735,Tannières,22,02,3
02736,Tartiers,22,02,3
02737,Tavaux-et-Pontséricourt,22,02,3
02738,Tergnier,22,02,3
02739,Terny-Sorny,22,02,3
02740,Thenailles,22,02,3
02741,Thenelles,22,02,3
02742,Thiernu,22,02,3
02743,Le Thuel,22,02,3
02744,Torcy-en-Valois,22,02,3
02745,Toulis-et-Attencourt,22,02,3
02746,Travecy,22,02,3
02747,Trefcon,22,02,3
02748,Trélou-sur-Marne,22,02,3
02749,Troësnes,22,02,3
02750,Trosly-Loire,22,02,3
02751,Trucy,22,02,3
02752,Tugny-et-Pont,22,02,3
02753,Tupigny,22,02,3
02754,Ugny-le-Gay,22,02,3
02755,Urcel,22,02,3
02756,Urvillers,22,02,3
02757,Vadencourt,22,02,3
02758,Vailly-sur-Aisne,22,02,3
02759,La Vallée-au-Blé,22,02,3
02760,La Vallée-Mulâtre,22,02,3
02761,Variscourt,22,02,3
02762,Vassens,22,02,3
02763,Vasseny,22,02,3
02764,Vassogne,22,02,3
02765,Vaucelles-et-Beffecourt,22,02,3
02766,Vaudesson,22,02,3
02767,Vauxrezis,22,02,3
02768,Vauxaillon,22,02,3
02769,Vaux-Andigny,22,02,3
02770,Vauxbuin,22,02,3
02771,Vauxcéré,22,02,3
02772,Vaux-en-Vermandois,22,02,3
02773,Vauxtin,22,02,3
02774,Vendelles,22,02,3
02775,Vendeuil,22,02,3
02776,Vendhuile,22,02,3
02777,Vendières,22,02,3
02778,Vendresse-Beaulne,22,02,3
02779,Vénérolles,22,02,3
02780,Venizel,22,02,3
02781,Verdilly,22,02,3
02782,Le Verguier,22,02,3
02783,Grand-Verly,22,02,3
02784,Petit-Verly,22,02,3
02785,Vermand,22,02,3
02786,Verneuil-sous-Coucy,22,02,3
02787,Verneuil-sur-Serre,22,02,3
02788,Versigny,22,02,3
02789,Vervins,22,02,3
02790,Vesles-et-Caumont,22,02,3
02791,Veslud,22,02,3
02792,Veuilly-la-Poterie,22,02,3
02793,Vézaponin,22,02,3
02794,Vézilly,22,02,3
02795,Vic-sur-Aisne,22,02,3
02796,Vichel-Nanteuil,22,02,3
02797,Viel-Arcy,22,02,3
02798,Viels-Maisons,22,02,3
02799,Vierzy,22,02,3
02800,Viffort,22,02,3
02801,Vigneux-Hocquet,22,02,3
02802,La Ville-aux-Bois-lès-Dizy,22,02,3
02803,La Ville-aux-Bois-lès-Pontavert,22,02,3
02804,Villemontoire,22,02,3
02805,Villeneuve-Saint-Germain,22,02,3
02806,Villeneuve-sur-Fère,22,02,3
02807,Villequier-Aumont,22,02,3
02808,Villeret,22,02,3
02809,Villers-Agron-Aiguizy,22,02,3
02810,Villers-Cotterêts,22,02,3
02811,Villers-en-Prayères,22,02,3
02812,Villers-Hélon,22,02,3
02813,Villers-le-Sec,22,02,3
02814,Villers-lès-Guise,22,02,3
02815,Villers-Saint-Christophe,22,02,3
02816,Villers-sur-Fère,22,02,3
02817,Ville-Savoye,22,02,3
02818,Villiers-Saint-Denis,22,02,3
02819,Vincy-Reuil-et-Magny,22,02,3
02820,Viry-Noureuil,22,02,3
02821,Vivaise,22,02,3
02822,Vivières,22,02,3
02823,Voharies,22,02,3
02824,Vorges,22,02,3
02826,Voulpaix,22,02,3
02827,Voyenne,22,02,3
02828,Vregny,22,02,3
02829,Vuillery,22,02,3
02830,Wassigny,22,02,3
02831,Watigny,22,02,3
02832,Wiège-Faty,22,02,3
02833,Wimy,22,02,3
02834,Wissignicourt,22,02,3
03001,Abrest,83,03,3
03002,Agonges,83,03,3
03003,Ainay-le-Château,83,03,3
03004,Andelaroche,83,03,3
03005,Archignat,83,03,3
03006,Arfeuilles,83,03,3
03007,Arpheuilles-Saint-Priest,83,03,3
03008,Arronnes,83,03,3
03009,Aubigny,83,03,3
03010,Audes,83,03,3
03011,Aurouër,83,03,3
03012,Autry-Issards,83,03,3
03013,Avermes,83,03,3
03014,Avrilly,83,03,3
03015,Bagneux,83,03,3
03016,Barberier,83,03,3
03017,Barrais-Bussolles,83,03,3
03018,Bayet,83,03,3
03019,Beaulon,83,03,3
03020,Beaune-d'Allier,83,03,3
03021,Bègues,83,03,3
03022,Bellenaves,83,03,3
03023,Bellerive-sur-Allier,83,03,3
03024,Bert,83,03,3
03025,Bessay-sur-Allier,83,03,3
03026,Besson,83,03,3
03027,Bézenet,83,03,3
03028,Billezois,83,03,3
03029,Billy,83,03,3
03030,Biozat,83,03,3
03031,Bizeneuille,83,03,3
03032,Blomard,83,03,3
03033,Bost,83,03,3
03034,Boucé,83,03,3
03035,Le Bouchaud,83,03,3
03036,Bourbon-l'Archambault,83,03,3
03037,Braize,83,03,3
03038,Bransat,83,03,3
03039,Bresnay,83,03,3
03040,Bressolles,83,03,3
03041,Le Brethon,83,03,3
03042,Le Breuil,83,03,3
03043,Broût-Vernet,83,03,3
03044,Brugheas,83,03,3
03045,Busset,83,03,3
03046,Buxières-les-Mines,83,03,3
03047,La Celle,83,03,3
03048,Cérilly,83,03,3
03049,Cesset,83,03,3
03050,La Chabanne,83,03,3
03051,Chambérat,83,03,3
03052,Chamblet,83,03,3
03053,Chantelle,83,03,3
03054,Chapeau,83,03,3
03055,La Chapelaude,83,03,3
03056,La Chapelle,83,03,3
03057,La Chapelle-aux-Chasses,83,03,3
03058,Chappes,83,03,3
03059,Chareil-Cintrat,83,03,3
03060,Charmeil,83,03,3
03061,Charmes,83,03,3
03062,Charroux,83,03,3
03063,Chassenard,83,03,3
03064,Château-sur-Allier,83,03,3
03065,Châtel-de-Neuvre,83,03,3
03066,Châtel-Montagne,83,03,3
03067,Châtelperron,83,03,3
03068,Châtelus,83,03,3
03069,Châtillon,83,03,3
03070,Chavenon,83,03,3
03071,Chavroches,83,03,3
03072,Chazemais,83,03,3
03073,Chemilly,83,03,3
03074,Chevagnes,83,03,3
03075,Chezelle,83,03,3
03076,Chézy,83,03,3
03077,Chirat-l'Église,83,03,3
03078,Chouvigny,83,03,3
03079,Cindré,83,03,3
03080,Cognat-Lyonne,83,03,3
03081,Colombier,83,03,3
03082,Commentry,83,03,3
03083,Contigny,83,03,3
03084,Cosne-d'Allier,83,03,3
03085,Coulandon,83,03,3
03086,Coulanges,83,03,3
03087,Couleuvre,83,03,3
03088,Courçais,83,03,3
03089,Coutansouze,83,03,3
03090,Couzon,83,03,3
03091,Créchy,83,03,3
03092,Cressanges,83,03,3
03093,Creuzier-le-Neuf,83,03,3
03094,Creuzier-le-Vieux,83,03,3
03095,Cusset,83,03,3
03096,Deneuille-lès-Chantelle,83,03,3
03097,Deneuille-les-Mines,83,03,3
03098,Désertines,83,03,3
03099,Deux-Chaises,83,03,3
03100,Diou,83,03,3
03101,Domérat,83,03,3
03102,Dompierre-sur-Besbre,83,03,3
03103,Le Donjon,83,03,3
03104,Doyet,83,03,3
03105,Droiturier,83,03,3
03106,Durdat-Larequille,83,03,3
03107,Ébreuil,83,03,3
03108,Échassières,83,03,3
03109,Escurolles,83,03,3
03110,Espinasse-Vozelle,83,03,3
03111,Estivareilles,83,03,3
03112,Étroussat,83,03,3
03113,Ferrières-sur-Sichon,83,03,3
03114,La Ferté-Hauterive,83,03,3
03115,Fleuriel,83,03,3
03116,Fourilles,83,03,3
03117,Franchesse,83,03,3
03118,Gannat,83,03,3
03119,Gannay-sur-Loire,83,03,3
03120,Garnat-sur-Engièvre,83,03,3
03121,Gennetines,83,03,3
03122,Gipcy,83,03,3
03123,Givarlais,83,03,3
03124,Gouise,83,03,3
03125,La Guillermie,83,03,3
03126,Hauterive,83,03,3
03127,Hérisson,83,03,3
03128,Huriel,83,03,3
03129,Hyds,83,03,3
03130,Isle-et-Bardais,83,03,3
03131,Isserpent,83,03,3
03132,Jaligny-sur-Besbre,83,03,3
03133,Jenzat,83,03,3
03134,Laféline,83,03,3
03135,Lalizolle,83,03,3
03136,Lamaids,83,03,3
03137,Langy,83,03,3
03138,Lapalisse,83,03,3
03139,Laprugne,83,03,3
03140,Lavault-Sainte-Anne,83,03,3
03141,Lavoine,83,03,3
03142,Lenax,83,03,3
03143,Lételon,83,03,3
03144,Liernolles,83,03,3
03145,Lignerolles,83,03,3
03146,Limoise,83,03,3
03147,Loddes,83,03,3
03148,Loriges,83,03,3
03149,Louchy-Montfand,83,03,3
03150,Louroux-Bourbonnais,83,03,3
03151,Louroux-de-Beaune,83,03,3
03152,Louroux-de-Bouble,83,03,3
03153,Louroux-Hodement,83,03,3
03154,Luneau,83,03,3
03155,Lurcy-Lévis,83,03,3
03156,Lusigny,83,03,3
03157,Magnet,83,03,3
03158,Maillet,83,03,3
03159,Malicorne,83,03,3
03160,Marcenat,83,03,3
03161,Marcillat-en-Combraille,83,03,3
03162,Marigny,83,03,3
03163,Mariol,83,03,3
03164,Le Mayet-d'École,83,03,3
03165,Le Mayet-de-Montagne,83,03,3
03166,Mazerier,83,03,3
03167,Mazirat,83,03,3
03168,Meaulne,83,03,3
03169,Meillard,83,03,3
03170,Meillers,83,03,3
03171,Mercy,83,03,3
03172,Mesples,83,03,3
03173,Molinet,83,03,3
03174,Molles,83,03,3
03175,Monestier,83,03,3
03176,Monétay-sur-Allier,83,03,3
03177,Monétay-sur-Loire,83,03,3
03178,Montaiguët-en-Forez,83,03,3
03179,Montaigu-le-Blin,83,03,3
03180,Montbeugny,83,03,3
03181,Montcombroux-les-Mines,83,03,3
03182,Monteignet-sur-l'Andelot,83,03,3
03183,Le Montet,83,03,3
03184,Montilly,83,03,3
03185,Montluçon,83,03,3
03186,Montmarault,83,03,3
03187,Montoldre,83,03,3
03188,Montord,83,03,3
03189,Montvicq,83,03,3
03190,Moulins,83,03,3
03191,Murat,83,03,3
03192,Nades,83,03,3
03193,Nassigny,83,03,3
03194,Naves,83,03,3
03195,Néris-les-Bains,83,03,3
03196,Neuilly-en-Donjon,83,03,3
03197,Neuilly-le-Réal,83,03,3
03198,Neure,83,03,3
03200,Neuvy,83,03,3
03201,Nizerolles,83,03,3
03202,Noyant-d'Allier,83,03,3
03203,Paray-le-Frésil,83,03,3
03204,Paray-sous-Briailles,83,03,3
03205,Périgny,83,03,3
03206,La Petite-Marche,83,03,3
03207,Pierrefitte-sur-Loire,83,03,3
03208,Le Pin,83,03,3
03209,Poëzat,83,03,3
03210,Pouzy-Mésangy,83,03,3
03211,Prémilhat,83,03,3
03212,Quinssaines,83,03,3
03213,Reugny,83,03,3
03214,Rocles,83,03,3
03215,Rongères,83,03,3
03216,Ronnet,83,03,3
03217,Saint-Angel,83,03,3
03218,Saint-Aubin-le-Monial,83,03,3
03219,Saint-Bonnet-de-Four,83,03,3
03220,Saint-Bonnet-de-Rochefort,83,03,3
03221,Saint-Bonnet-Tronçais,83,03,3
03222,Saint-Caprais,83,03,3
03223,Saint-Christophe,83,03,3
03224,Saint-Clément,83,03,3
03225,Saint-Désiré,83,03,3
03226,Saint-Didier-en-Donjon,83,03,3
03227,Saint-Didier-la-Forêt,83,03,3
03228,Saint-Éloy-d'Allier,83,03,3
03229,Saint-Ennemond,83,03,3
03230,Saint-Étienne-de-Vicq,83,03,3
03231,Saint-Fargeol,83,03,3
03232,Saint-Félix,83,03,3
03233,Saint-Genest,83,03,3
03234,Saint-Gérand-de-Vaux,83,03,3
03235,Saint-Gérand-le-Puy,83,03,3
03236,Saint-Germain-des-Fossés,83,03,3
03237,Saint-Germain-de-Salles,83,03,3
03238,Saint-Hilaire,83,03,3
03239,Saint-Léger-sur-Vouzance,83,03,3
03240,Saint-Léon,83,03,3
03241,Saint-Léopardin-d'Augy,83,03,3
03242,Saint-Loup,83,03,3
03243,Saint-Marcel-en-Murat,83,03,3
03244,Saint-Marcel-en-Marcillat,83,03,3
03245,Saint-Martin-des-Lais,83,03,3
03246,Saint-Martinien,83,03,3
03247,Saint-Menoux,83,03,3
03248,Saint-Nicolas-des-Biefs,83,03,3
03249,Saint-Palais,83,03,3
03250,Saint-Pierre-Laval,83,03,3
03251,Saint-Plaisir,83,03,3
03252,Saint-Pont,83,03,3
03253,Saint-Pourçain-sur-Besbre,83,03,3
03254,Saint-Pourçain-sur-Sioule,83,03,3
03255,Saint-Priest-d'Andelot,83,03,3
03256,Saint-Priest-en-Murat,83,03,3
03257,Saint-Prix,83,03,3
03258,Saint-Rémy-en-Rollat,83,03,3
03259,Saint-Sauvier,83,03,3
03260,Saint-Sornin,83,03,3
03261,Sainte-Thérence,83,03,3
03262,Saint-Victor,83,03,3
03263,Saint-Voir,83,03,3
03264,Saint-Yorre,83,03,3
03265,Saligny-sur-Roudon,83,03,3
03266,Sanssat,83,03,3
03267,Saulcet,83,03,3
03268,Saulzet,83,03,3
03269,Sauvagny,83,03,3
03270,Sazeret,83,03,3
03271,Serbannes,83,03,3
03272,Servilly,83,03,3
03273,Seuillet,83,03,3
03274,Sorbier,83,03,3
03275,Souvigny,83,03,3
03276,Sussat,83,03,3
03277,Target,83,03,3
03278,Taxat-Senat,83,03,3
03279,Teillet-Argenty,83,03,3
03280,Terjat,83,03,3
03281,Le Theil,83,03,3
03282,Theneuille,83,03,3
03283,Thiel-sur-Acolin,83,03,3
03284,Thionne,83,03,3
03285,Tortezais,83,03,3
03286,Toulon-sur-Allier,83,03,3
03287,Treban,83,03,3
03288,Treignat,83,03,3
03289,Treteau,83,03,3
03290,Trévol,83,03,3
03291,Trézelles,83,03,3
03292,Tronget,83,03,3
03293,Urçay,83,03,3
03294,Ussel-d'Allier,83,03,3
03295,Valignat,83,03,3
03296,Valigny,83,03,3
03297,Vallon-en-Sully,83,03,3
03298,Varennes-sur-Allier,83,03,3
03299,Varennes-sur-Tèche,83,03,3
03300,Vaumas,83,03,3
03301,Vaux,83,03,3
03302,Veauce,83,03,3
03303,Venas,83,03,3
03304,Vendat,83,03,3
03305,Verneix,83,03,3
03306,Le Vernet,83,03,3
03307,Verneuil-en-Bourbonnais,83,03,3
03308,Vernusse,83,03,3
03309,Le Veurdre,83,03,3
03310,Vichy,83,03,3
03311,Vicq,83,03,3
03312,Vieure,83,03,3
03313,Le Vilhain,83,03,3
03314,Villebret,83,03,3
03315,Villefranche-d'Allier,83,03,3
03316,Villeneuve-sur-Allier,83,03,3
03317,Viplaix,83,03,3
03318,Vitray,83,03,3
03319,Voussac,83,03,3
03320,Ygrande,83,03,3
03321,Yzeure,83,03,3
04001,Aiglun,93,04,3
04004,Allemagne-en-Provence,93,04,3
04005,Allons,93,04,3
04006,Allos,93,04,3
04007,Angles,93,04,3
04008,Annot,93,04,3
04009,Archail,93,04,3
04012,Aubenas-les-Alpes,93,04,3
04013,Aubignosc,93,04,3
04016,Authon,93,04,3
04017,Auzet,93,04,3
04018,Banon,93,04,3
04019,Barcelonnette,93,04,3
04020,Barles,93,04,3
04021,Barras,93,04,3
04022,Barrême,93,04,3
04023,Bayons,93,04,3
04024,Beaujeu,93,04,3
04025,Beauvezer,93,04,3
04026,Bellaffaire,93,04,3
04027,Bevons,93,04,3
04028,Beynes,93,04,3
04030,Blieux,93,04,3
04031,Bras-d'Asse,93,04,3
04032,Braux,93,04,3
04033,La Bréole,93,04,3
04034,La Brillanne,93,04,3
04035,Brunet,93,04,3
04036,Le Brusquet,93,04,3
04037,Le Caire,93,04,3
04039,Castellane,93,04,3
04040,Le Castellard-Mélan,93,04,3
04041,Le Castellet,93,04,3
04042,Castellet-lès-Sausses,93,04,3
04043,Val-de-Chalvagne,93,04,3
04045,Céreste,93,04,3
04046,Le Chaffaut-Saint-Jurson,93,04,3
04047,Champtercier,93,04,3
04049,Château-Arnoux-Saint-Auban,93,04,3
04050,Châteaufort,93,04,3
04051,Châteauneuf-Miravail,93,04,3
04053,Châteauneuf-Val-Saint-Donat,93,04,3
04054,Châteauredon,93,04,3
04055,Chaudon-Norante,93,04,3
04057,Clamensane,93,04,3
04058,Claret,93,04,3
04059,Clumanc,93,04,3
04061,Colmars,93,04,3
04062,La Condamine-Châtelard,93,04,3
04063,Corbières,93,04,3
04065,Cruis,93,04,3
04066,Curbans,93,04,3
04067,Curel,93,04,3
04068,Dauphin,93,04,3
04069,Demandolx,93,04,3
04070,Digne-les-Bains,93,04,3
04072,Draix,93,04,3
04073,Enchastrayes,93,04,3
04074,Entrages,93,04,3
04075,Entrepierres,93,04,3
04076,Entrevaux,93,04,3
04077,Entrevennes,93,04,3
04079,L'Escale,93,04,3
04081,Esparron-de-Verdon,93,04,3
04084,Estoublon,93,04,3
04085,Faucon-du-Caire,93,04,3
04086,Faucon-de-Barcelonnette,93,04,3
04087,Fontienne,93,04,3
